,dataset,trial,subject_id,correct,rt
579,hvm,hvm631,18.0,1.0,5806.0
580,hvm,hvm350,18.0,1.0,2017.0
581,hvm,hvm475,18.0,1.0,1961.0
582,hvm,hvm1097,18.0,1.0,3914.0
583,hvm,hvm955,18.0,1.0,9912.0
584,hvm,hvm207,18.0,1.0,3082.0
585,hvm,hvm997,18.0,1.0,2729.0
586,hvm,hvm907,18.0,0.0,7925.0
587,hvm,hvm412,18.0,1.0,4717.0
588,hvm,hvm571,18.0,1.0,3234.0
589,hvm,hvm21,18.0,1.0,2432.0
590,hvm,hvm130,18.0,1.0,2359.0
591,hvm,hvm194,18.0,1.0,1669.0
592,hvm,hvm501,18.0,1.0,4016.0
593,hvm,hvm184,18.0,1.0,2193.0
594,hvm,hvm863,18.0,0.0,8426.0
595,hvm,hvm66,18.0,1.0,1958.0
596,hvm,hvm283,18.0,1.0,2651.0
597,hvm,hvm920,18.0,1.0,2156.0
598,hvm,hvm902,18.0,0.0,3508.0
599,hvm,hvm115,18.0,1.0,1782.0
600,hvm,hvm346,18.0,1.0,1685.0
601,hvm,hvm412,18.0,1.0,1608.0
602,hvm,hvm694,18.0,1.0,2029.0
603,hvm,hvm740,18.0,1.0,3397.0
604,hvm,hvm1017,18.0,1.0,2980.0
605,hvm,hvm925,18.0,0.0,3267.0
606,hvm,hvm370,18.0,1.0,2441.0
607,hvm,hvm850,18.0,1.0,2991.0
608,hvm,hvm678,18.0,1.0,3173.0
609,hvm,hvm686,18.0,1.0,3126.0
610,hvm,hvm148,18.0,1.0,1883.0
611,hvm,hvm412,18.0,1.0,3860.0
612,hvm,hvm439,18.0,1.0,3080.0
613,hvm,hvm1111,18.0,1.0,2801.0
614,hvm,hvm311,18.0,0.0,1565.0
615,hvm,hvm813,18.0,1.0,3581.0
616,hvm,hvm468,18.0,1.0,1813.0
617,hvm,hvm1091,18.0,1.0,3897.0
618,hvm,hvm390,18.0,1.0,1068.0
619,hvm,hvm10,18.0,1.0,1276.0
620,hvm,hvm857,18.0,1.0,1768.0
621,hvm,hvm156,18.0,1.0,1197.0
622,hvm,hvm839,18.0,1.0,3080.0
623,hvm,hvm920,18.0,1.0,3009.0
624,hvm,hvm939,18.0,0.0,2827.0
625,hvm,hvm197,18.0,1.0,1756.0
626,hvm,hvm630,18.0,1.0,3103.0
627,hvm,hvm21,18.0,1.0,1844.0
628,hvm,hvm890,18.0,1.0,3721.0
629,hvm,hvm11,18.0,1.0,1488.0
630,hvm,hvm775,18.0,1.0,2095.0
631,hvm,hvm835,18.0,1.0,2334.0
632,hvm,hvm583,18.0,1.0,1968.0
633,hvm,hvm689,18.0,1.0,1881.0
634,hvm,hvm428,19.0,1.0,1732.0
635,hvm,hvm726,19.0,1.0,2575.0
636,hvm,hvm753,19.0,1.0,2015.0
637,hvm,hvm380,19.0,0.0,2335.0
638,hvm,hvm133,19.0,1.0,2288.0
639,hvm,hvm933,19.0,1.0,2639.0
640,hvm,hvm330,19.0,1.0,1559.0
641,hvm,hvm964,19.0,0.0,3647.0
642,hvm,hvm803,19.0,1.0,1983.0
643,hvm,hvm772,19.0,1.0,2241.0
644,hvm,hvm902,19.0,1.0,2855.0
645,hvm,hvm908,19.0,1.0,2647.0
646,hvm,hvm134,19.0,1.0,1944.0
647,hvm,hvm1061,19.0,0.0,2976.0
648,hvm,hvm162,19.0,1.0,2176.0
649,hvm,hvm1081,19.0,1.0,2351.0
650,hvm,hvm683,19.0,1.0,3942.0
651,hvm,hvm47,19.0,1.0,1335.0
652,hvm,hvm10,19.0,1.0,3665.0
653,hvm,hvm855,19.0,1.0,2111.0
654,hvm,hvm1010,19.0,1.0,5367.0
655,hvm,hvm38,19.0,1.0,1399.0
656,hvm,hvm670,19.0,1.0,5791.0
657,hvm,hvm1011,19.0,1.0,5832.0
658,hvm,hvm537,19.0,0.0,3584.0
659,hvm,hvm168,19.0,1.0,1671.0
660,hvm,hvm287,19.0,1.0,2822.0
661,hvm,hvm811,19.0,1.0,2655.0
662,hvm,hvm468,19.0,1.0,3696.0
663,hvm,hvm396,19.0,1.0,2807.0
664,hvm,hvm268,19.0,0.0,1919.0
665,hvm,hvm7,19.0,1.0,3079.0
666,hvm,hvm145,19.0,0.0,1855.0
667,hvm,hvm347,19.0,1.0,2190.0
668,hvm,hvm785,19.0,1.0,3329.0
669,hvm,hvm43,19.0,1.0,1951.0
670,hvm,hvm754,19.0,0.0,3409.0
671,hvm,hvm753,19.0,1.0,3951.0
672,hvm,hvm428,19.0,1.0,1495.0
673,hvm,hvm77,19.0,1.0,1999.0
674,hvm,hvm633,19.0,1.0,3185.0
675,hvm,hvm560,19.0,1.0,4055.0
676,hvm,hvm213,19.0,1.0,1271.0
677,hvm,hvm566,19.0,0.0,2215.0
678,hvm,hvm902,21.0,0.0,7150.0
679,hvm,hvm1056,21.0,1.0,7223.0
680,hvm,hvm1043,21.0,1.0,4441.0
681,hvm,hvm560,21.0,1.0,2844.0
682,hvm,hvm708,21.0,1.0,3824.0
683,hvm,hvm515,21.0,1.0,3073.0
684,hvm,hvm523,21.0,1.0,1611.0
685,hvm,hvm141,21.0,1.0,1460.0
686,hvm,hvm278,21.0,1.0,1677.0
687,hvm,hvm10,21.0,1.0,1889.0
688,hvm,hvm996,21.0,1.0,3882.0
689,hvm,hvm575,21.0,1.0,1791.0
690,hvm,hvm38,21.0,1.0,1831.0
691,hvm,hvm771,21.0,1.0,1758.0
692,hvm,hvm387,21.0,1.0,2329.0
693,hvm,hvm961,21.0,1.0,3729.0
694,hvm,hvm716,21.0,1.0,2138.0
695,hvm,hvm775,21.0,1.0,1239.0
696,hvm,hvm1018,21.0,0.0,8335.0
697,hvm,hvm1010,21.0,1.0,4331.0
698,hvm,hvm1097,21.0,1.0,2901.0
699,hvm,hvm475,21.0,1.0,1829.0
700,hvm,hvm1098,21.0,1.0,3691.0
701,hvm,hvm7,21.0,1.0,1354.0
702,hvm,hvm71,21.0,1.0,1619.0
703,hvm,hvm608,21.0,1.0,4490.0
704,hvm,hvm542,21.0,1.0,3276.0
705,hvm,hvm141,21.0,1.0,1599.0
706,hvm,hvm915,21.0,1.0,5071.0
707,hvm,hvm537,21.0,1.0,2600.0
708,hvm,hvm347,21.0,1.0,2114.0
709,hvm,hvm1043,21.0,1.0,2597.0
710,hvm,hvm1072,21.0,1.0,7855.0
711,hvm,hvm120,21.0,1.0,952.0
712,hvm,hvm717,21.0,1.0,1702.0
713,hvm,hvm541,21.0,1.0,1486.0
714,hvm,hvm1077,21.0,0.0,2732.0
715,hvm,hvm472,21.0,1.0,1978.0
716,hvm,hvm1035,21.0,1.0,2311.0
717,hvm,hvm633,21.0,1.0,2036.0
718,hvm,hvm641,21.0,1.0,1489.0
719,hvm,hvm641,21.0,1.0,3352.0
720,hvm,hvm162,21.0,1.0,1014.0
721,hvm,hvm4,21.0,1.0,1528.0
722,hvm,hvm18,21.0,1.0,1559.0
723,hvm,hvm481,21.0,1.0,2132.0
724,hvm,hvm713,25.0,1.0,4597.0
725,hvm,hvm1087,25.0,1.0,3120.0
726,hvm,hvm223,25.0,1.0,1918.0
727,hvm,hvm337,25.0,1.0,2358.0
728,hvm,hvm1098,25.0,1.0,3352.0
729,hvm,hvm536,25.0,1.0,1778.0
730,hvm,hvm249,25.0,1.0,1620.0
731,hvm,hvm60,25.0,1.0,1999.0
732,hvm,hvm182,25.0,1.0,1720.0
733,hvm,hvm936,25.0,1.0,5551.0
734,hvm,hvm731,25.0,1.0,6187.0
735,hvm,hvm226,25.0,1.0,2199.0
736,hvm,hvm939,25.0,0.0,8224.0
737,hvm,hvm308,25.0,1.0,2222.0
738,hvm,hvm270,25.0,1.0,2031.0
739,hvm,hvm784,25.0,1.0,1921.0
740,hvm,hvm205,25.0,1.0,1643.0
741,hvm,hvm122,25.0,1.0,1819.0
742,hvm,hvm771,25.0,1.0,2420.0
743,hvm,hvm974,25.0,1.0,2905.0
744,hvm,hvm167,25.0,1.0,1277.0
745,hvm,hvm529,25.0,1.0,3111.0
746,hvm,hvm26,25.0,1.0,2109.0
747,hvm,hvm1086,25.0,0.0,3559.0
748,hvm,hvm978,25.0,0.0,4118.0
749,hvm,hvm72,25.0,1.0,1851.0
750,hvm,hvm765,25.0,1.0,3281.0
751,hvm,hvm1088,25.0,1.0,2242.0
752,hvm,hvm438,25.0,1.0,3265.0
753,hvm,hvm1112,25.0,1.0,1912.0
754,hvm,hvm922,25.0,1.0,2843.0
755,hvm,hvm682,25.0,1.0,4423.0
756,hvm,hvm786,25.0,1.0,3355.0
757,hvm,hvm435,25.0,1.0,2151.0
758,hvm,hvm249,25.0,1.0,1611.0
759,hvm,hvm125,25.0,1.0,2627.0
760,hvm,hvm914,25.0,1.0,2321.0
761,hvm,hvm935,25.0,0.0,4743.0
762,hvm,hvm750,25.0,1.0,9151.0
763,hvm,hvm464,25.0,1.0,1327.0
764,hvm,hvm273,25.0,1.0,2194.0
765,hvm,hvm890,25.0,1.0,3581.0
766,hvm,hvm449,25.0,1.0,3157.0
767,hvm,hvm748,25.0,1.0,5263.0
768,hvm,hvm700,25.0,1.0,2514.0
769,hvm,hvm1082,25.0,1.0,2117.0
770,hvm,hvm556,25.0,1.0,1967.0
771,hvm,hvm727,25.0,0.0,6841.0
772,hvm,hvm1018,25.0,0.0,6511.0
773,hvm,hvm620,25.0,1.0,2606.0
774,hvm,hvm1010,25.0,1.0,3200.0
775,hvm,hvm243,25.0,1.0,2040.0
776,hvm,hvm728,28.0,1.0,1832.0
777,hvm,hvm850,28.0,1.0,2883.0
778,hvm,hvm515,28.0,1.0,3609.0
779,hvm,hvm362,28.0,0.0,5162.0
780,hvm,hvm705,28.0,1.0,3675.0
781,hvm,hvm971,28.0,1.0,4087.0
782,hvm,hvm930,28.0,1.0,3299.0
783,hvm,hvm633,28.0,1.0,2434.0
784,hvm,hvm524,28.0,1.0,1805.0
785,hvm,hvm132,28.0,1.0,1492.0
786,hvm,hvm523,28.0,1.0,2220.0
787,hvm,hvm885,28.0,1.0,3948.0
788,hvm,hvm197,28.0,1.0,1558.0
789,hvm,hvm908,28.0,1.0,4100.0
790,hvm,hvm332,28.0,1.0,1694.0
791,hvm,hvm345,28.0,1.0,1585.0
792,hvm,hvm555,28.0,1.0,1526.0
793,hvm,hvm1083,28.0,1.0,4653.0
794,hvm,hvm467,28.0,1.0,1837.0
795,hvm,hvm716,28.0,1.0,2195.0
796,hvm,hvm503,28.0,1.0,1852.0
797,hvm,hvm513,28.0,1.0,5844.0
798,hvm,hvm555,28.0,1.0,1533.0
799,hvm,hvm221,28.0,1.0,1797.0
800,hvm,hvm500,28.0,1.0,2152.0
801,hvm,hvm751,28.0,1.0,4790.0
802,hvm,hvm4,28.0,1.0,2681.0
803,hvm,hvm337,28.0,1.0,2017.0
804,hvm,hvm525,28.0,1.0,971.0
805,hvm,hvm182,28.0,1.0,1510.0
806,hvm,hvm90,28.0,1.0,1192.0
807,hvm,hvm353,28.0,1.0,1962.0
808,hvm,hvm197,28.0,1.0,1703.0
809,hvm,hvm611,28.0,1.0,3479.0
810,hvm,hvm727,28.0,1.0,1213.0
811,hvm,hvm161,28.0,1.0,1450.0
812,hvm,hvm971,28.0,0.0,4515.0
813,hvm,hvm185,28.0,1.0,1314.0
814,hvm,hvm972,28.0,0.0,3996.0
815,hvm,hvm568,28.0,1.0,2738.0
816,hvm,hvm406,28.0,1.0,2932.0
817,hvm,hvm715,28.0,1.0,2579.0
818,hvm,hvm885,28.0,1.0,2990.0
819,hvm,hvm1027,28.0,1.0,2358.0
820,hvm,hvm617,28.0,0.0,3940.0
821,hvm,hvm390,28.0,1.0,2021.0
822,hvm,hvm595,28.0,1.0,5147.0
823,hvm,hvm1115,28.0,1.0,4097.0
824,hvm,hvm412,28.0,1.0,4095.0
825,hvm,hvm1041,28.0,1.0,2519.0
826,hvm,hvm691,28.0,1.0,3496.0
827,hvm,hvm38,28.0,1.0,1306.0
828,hvm,hvm97,31.0,1.0,2800.0
829,hvm,hvm609,31.0,1.0,1872.0
830,hvm,hvm1040,31.0,1.0,2934.0
831,hvm,hvm461,31.0,1.0,1488.0
832,hvm,hvm1099,31.0,1.0,4848.0
833,hvm,hvm418,31.0,1.0,2237.0
834,hvm,hvm501,31.0,1.0,2072.0
835,hvm,hvm896,31.0,0.0,3517.0
836,hvm,hvm660,31.0,1.0,1948.0
837,hvm,hvm892,31.0,1.0,5601.0
838,hvm,hvm203,31.0,1.0,1469.0
839,hvm,hvm1040,31.0,1.0,3144.0
840,hvm,hvm1061,31.0,0.0,3992.0
841,hvm,hvm77,31.0,1.0,1102.0
842,hvm,hvm775,31.0,1.0,1576.0
843,hvm,hvm792,31.0,1.0,1351.0
844,hvm,hvm384,31.0,1.0,1887.0
845,hvm,hvm410,31.0,1.0,2911.0
846,hvm,hvm1037,31.0,1.0,5632.0
847,hvm,hvm598,31.0,1.0,2046.0
848,hvm,hvm4,31.0,1.0,2152.0
849,hvm,hvm48,31.0,1.0,1567.0
850,hvm,hvm373,31.0,1.0,1366.0
851,hvm,hvm11,31.0,1.0,1429.0
852,hvm,hvm478,31.0,1.0,1630.0
853,hvm,hvm348,31.0,1.0,1463.0
854,hvm,hvm21,31.0,1.0,2022.0
855,hvm,hvm1010,31.0,1.0,5190.0
856,hvm,hvm57,31.0,1.0,1167.0
857,hvm,hvm576,31.0,1.0,1960.0
858,hvm,hvm660,31.0,1.0,2264.0
859,hvm,hvm230,31.0,1.0,2024.0
860,hvm,hvm426,31.0,1.0,1311.0
861,hvm,hvm418,31.0,1.0,1615.0
862,hvm,hvm925,31.0,0.0,4102.0
863,hvm,hvm72,31.0,1.0,1358.0
864,hvm,hvm1021,31.0,1.0,3221.0
865,hvm,hvm846,31.0,1.0,1935.0
866,hvm,hvm410,31.0,1.0,1144.0
867,hvm,hvm985,31.0,1.0,3519.0
868,hvm,hvm596,31.0,0.0,1495.0
869,hvm,hvm438,31.0,1.0,1360.0
870,hvm,hvm728,31.0,1.0,1734.0
871,hvm,hvm596,31.0,1.0,3639.0
872,hvm,hvm657,31.0,1.0,1870.0
873,hvm,hvm203,31.0,1.0,1503.0
874,hvm,hvm855,31.0,0.0,4980.0
875,hvm,hvm577,31.0,1.0,3294.0
876,hvm,hvm449,31.0,1.0,1855.0
877,hvm,hvm1091,31.0,1.0,3894.0
878,hvm,hvm775,31.0,1.0,1831.0
879,hvm,hvm857,31.0,1.0,2670.0
880,hvm,hvm967,31.0,0.0,4087.0
881,hvm,hvm1053,31.0,1.0,3344.0
882,hvm,hvm1031,31.0,1.0,2613.0
883,hvm,hvm854,31.0,0.0,2152.0
884,hvm,hvm426,31.0,1.0,1493.0
885,hvm,hvm977,31.0,1.0,2934.0
886,hvm,hvm56,31.0,1.0,2961.0
887,hvm,hvm847,31.0,1.0,5197.0
888,hvm,hvm831,31.0,1.0,2086.0
889,hvm,hvm464,31.0,1.0,1815.0
890,hvm,hvm713,31.0,1.0,2829.0
891,hvm,hvm727,31.0,1.0,3238.0
892,hvm,hvm148,31.0,1.0,2845.0
893,hvm,hvm128,31.0,1.0,2341.0
894,hvm,hvm903,31.0,0.0,3487.0
895,hvm,hvm43,31.0,1.0,1132.0
896,hvm,hvm412,31.0,1.0,2029.0
897,hvm,hvm692,31.0,1.0,2558.0
898,hvm,hvm995,31.0,1.0,4581.0
899,hvm,hvm860,31.0,0.0,4415.0
900,hvm,hvm9,31.0,1.0,1566.0
901,hvm,hvm163,31.0,1.0,2728.0
902,hvm,hvm293,31.0,1.0,1631.0
903,hvm,hvm826,31.0,1.0,2880.0
904,hvm,hvm886,31.0,1.0,3197.0
905,hvm,hvm1005,31.0,0.0,5238.0
906,hvm,hvm896,31.0,1.0,4101.0
907,hvm,hvm496,31.0,1.0,1391.0
908,hvm,hvm185,31.0,1.0,1270.0
909,hvm,hvm36,31.0,1.0,1286.0
910,hvm,hvm775,31.0,1.0,2040.0
911,hvm,hvm629,31.0,1.0,1845.0
912,hvm,hvm7,31.0,1.0,1677.0
913,hvm,hvm730,31.0,1.0,2264.0
914,hvm,hvm412,31.0,1.0,3471.0
915,hvm,hvm251,31.0,1.0,1303.0
916,hvm,hvm668,31.0,1.0,2107.0
917,hvm,hvm892,31.0,0.0,5797.0
918,hvm,hvm77,31.0,1.0,1165.0
919,hvm,hvm270,31.0,1.0,1221.0
920,hvm,hvm1070,31.0,0.0,5022.0
921,hvm,hvm1030,31.0,0.0,3454.0
922,hvm,hvm38,31.0,1.0,1006.0
923,hvm,hvm676,31.0,1.0,1342.0
924,hvm,hvm466,31.0,1.0,1973.0
925,hvm,hvm503,31.0,1.0,1581.0
926,hvm,hvm311,31.0,1.0,1534.0
927,hvm,hvm179,31.0,1.0,1351.0
928,hvm,hvm775,31.0,1.0,1278.0
929,hvm,hvm661,31.0,1.0,4237.0
930,hvm,hvm145,31.0,1.0,3647.0
931,hvm,hvm324,31.0,1.0,1165.0
932,hvm,hvm388,31.0,1.0,1214.0
933,hvm,hvm620,31.0,1.0,1767.0
934,hvm,hvm85,31.0,1.0,1400.0
935,hvm,hvm1030,32.0,0.0,2823.0
936,hvm,hvm28,32.0,1.0,2560.0
937,hvm,hvm786,32.0,1.0,2929.0
938,hvm,hvm785,32.0,1.0,2307.0
939,hvm,hvm208,32.0,1.0,1872.0
940,hvm,hvm995,32.0,0.0,4096.0
941,hvm,hvm736,32.0,1.0,2299.0
942,hvm,hvm629,32.0,1.0,3146.0
943,hvm,hvm305,32.0,1.0,2748.0
944,hvm,hvm598,32.0,1.0,4922.0
945,hvm,hvm1055,32.0,1.0,3100.0
946,hvm,hvm674,32.0,1.0,3314.0
947,hvm,hvm346,32.0,1.0,2466.0
948,hvm,hvm953,32.0,1.0,4846.0
949,hvm,hvm488,32.0,1.0,2409.0
950,hvm,hvm951,32.0,0.0,4711.0
951,hvm,hvm571,32.0,1.0,3154.0
952,hvm,hvm672,32.0,1.0,6043.0
953,hvm,hvm518,32.0,1.0,2092.0
954,hvm,hvm397,32.0,1.0,2616.0
955,hvm,hvm189,32.0,1.0,2418.0
956,hvm,hvm555,32.0,1.0,3894.0
957,hvm,hvm362,32.0,0.0,5370.0
958,hvm,hvm85,32.0,1.0,3076.0
959,hvm,hvm317,32.0,1.0,2433.0
960,hvm,hvm808,32.0,1.0,3560.0
961,hvm,hvm122,32.0,1.0,1364.0
962,hvm,hvm26,32.0,1.0,3172.0
963,hvm,hvm115,32.0,1.0,1988.0
964,hvm,hvm937,32.0,1.0,3273.0
965,hvm,hvm881,32.0,1.0,2568.0
966,hvm,hvm287,32.0,1.0,2127.0
967,hvm,hvm128,32.0,1.0,3468.0
968,hvm,hvm167,32.0,1.0,4083.0
969,hvm,hvm524,32.0,1.0,2516.0
970,hvm,hvm87,32.0,1.0,2777.0
971,hvm,hvm960,32.0,1.0,2497.0
972,hvm,hvm119,32.0,1.0,1706.0
973,hvm,hvm985,32.0,1.0,3523.0
974,hvm,hvm1112,32.0,0.0,4020.0
975,hvm,hvm178,32.0,1.0,2181.0
976,hvm,hvm182,32.0,1.0,1711.0
977,hvm,hvm618,32.0,0.0,3898.0
978,hvm,hvm230,32.0,1.0,1870.0
979,hvm,hvm293,32.0,1.0,2057.0
980,hvm,hvm1021,32.0,0.0,4058.0
981,hvm,hvm492,33.0,1.0,2543.0
982,hvm,hvm194,33.0,1.0,1909.0
983,hvm,hvm901,33.0,1.0,4239.0
984,hvm,hvm940,33.0,1.0,6622.0
985,hvm,hvm224,33.0,1.0,4142.0
986,hvm,hvm66,33.0,1.0,2766.0
987,hvm,hvm76,33.0,1.0,6301.0
988,hvm,hvm181,33.0,1.0,3302.0
989,hvm,hvm556,33.0,1.0,3232.0
990,hvm,hvm937,33.0,1.0,7085.0
991,hvm,hvm880,33.0,0.0,3398.0
992,hvm,hvm627,33.0,1.0,8430.0
993,hvm,hvm631,33.0,1.0,3598.0
994,hvm,hvm519,33.0,1.0,2703.0
995,hvm,hvm566,33.0,1.0,3396.0
996,hvm,hvm123,33.0,0.0,3429.0
997,hvm,hvm863,33.0,1.0,4646.0
998,hvm,hvm1081,33.0,1.0,7680.0
999,hvm,hvm775,33.0,1.0,2360.0
1000,hvm,hvm830,33.0,1.0,2398.0
1001,hvm,hvm501,33.0,1.0,2983.0
1002,hvm,hvm752,33.0,1.0,7485.0
1003,hvm,hvm830,33.0,1.0,2135.0
1004,hvm,hvm120,33.0,1.0,2262.0
1005,hvm,hvm1014,33.0,0.0,6318.0
1006,hvm,hvm920,33.0,1.0,6295.0
1007,hvm,hvm311,33.0,1.0,2637.0
1008,hvm,hvm426,33.0,1.0,1822.0
1009,hvm,hvm672,33.0,1.0,3430.0
1010,hvm,hvm697,33.0,1.0,2430.0
1011,hvm,hvm373,33.0,1.0,2901.0
1012,hvm,hvm721,33.0,1.0,4879.0
1013,hvm,hvm520,33.0,1.0,2014.0
1014,hvm,hvm515,33.0,1.0,3159.0
1015,hvm,hvm784,33.0,1.0,2519.0
1016,hvm,hvm257,33.0,1.0,2136.0
1017,hvm,hvm716,33.0,1.0,3638.0
1018,hvm,hvm418,33.0,1.0,2901.0
1019,hvm,hvm732,33.0,1.0,8133.0
1020,hvm,hvm287,33.0,0.0,1430.0
1021,hvm,hvm209,33.0,1.0,2013.0
1022,hvm,hvm1065,33.0,0.0,5997.0
1023,hvm,hvm66,33.0,1.0,1374.0
1024,hvm,hvm720,33.0,1.0,5485.0
1025,hvm,hvm978,33.0,0.0,5780.0
1026,hvm,hvm85,33.0,1.0,3046.0
1027,hvm,hvm1011,33.0,0.0,3783.0
1028,hvm,hvm951,33.0,0.0,4580.0
1029,hvm,hvm226,33.0,1.0,3991.0
1030,hvm,hvm843,33.0,1.0,4472.0
1031,hvm,hvm389,33.0,1.0,3958.0
1032,hvm,hvm18,33.0,1.0,5582.0
1033,hvm,hvm1086,33.0,0.0,6126.0
1034,hvm,hvm756,33.0,1.0,2169.0
1035,hvm,hvm181,33.0,1.0,1869.0
1036,hvm,hvm1009,33.0,0.0,5789.0
1037,hvm,hvm716,33.0,1.0,3462.0
1038,hvm,hvm33,33.0,1.0,4902.0
1039,hvm,hvm615,34.0,1.0,2948.0
1040,hvm,hvm119,34.0,1.0,1132.0
1041,hvm,hvm1027,34.0,1.0,2811.0
1042,hvm,hvm733,34.0,1.0,2055.0
1043,hvm,hvm971,34.0,1.0,4770.0
1044,hvm,hvm445,34.0,1.0,4091.0
1045,hvm,hvm561,34.0,1.0,3424.0
1046,hvm,hvm652,34.0,1.0,2743.0
1047,hvm,hvm620,34.0,1.0,2365.0
1048,hvm,hvm1031,34.0,0.0,3384.0
1049,hvm,hvm1114,34.0,0.0,2555.0
1050,hvm,hvm446,34.0,1.0,2879.0
1051,hvm,hvm951,34.0,0.0,3911.0
1052,hvm,hvm907,34.0,0.0,3543.0
1053,hvm,hvm561,34.0,1.0,3481.0
1054,hvm,hvm333,34.0,1.0,1958.0
1055,hvm,hvm170,34.0,1.0,1361.0
1056,hvm,hvm526,34.0,1.0,2372.0
1057,hvm,hvm353,34.0,1.0,2376.0
1058,hvm,hvm694,34.0,1.0,3268.0
1059,hvm,hvm809,34.0,1.0,3287.0
1060,hvm,hvm199,34.0,1.0,2341.0
1061,hvm,hvm284,34.0,1.0,2301.0
1062,hvm,hvm683,34.0,1.0,4216.0
1063,hvm,hvm330,34.0,1.0,1740.0
1064,hvm,hvm829,34.0,1.0,2538.0
1065,hvm,hvm644,34.0,1.0,2106.0
1066,hvm,hvm270,34.0,1.0,1435.0
1067,hvm,hvm996,34.0,0.0,2589.0
1068,hvm,hvm330,34.0,1.0,1430.0
1069,hvm,hvm426,34.0,1.0,1398.0
1070,hvm,hvm119,34.0,1.0,1164.0
1071,hvm,hvm481,34.0,1.0,4119.0
1072,hvm,hvm561,34.0,0.0,4308.0
1073,hvm,hvm1043,34.0,0.0,4343.0
1074,hvm,hvm517,34.0,1.0,2140.0
1075,hvm,hvm162,34.0,1.0,3106.0
1076,hvm,hvm953,34.0,0.0,2721.0
1077,hvm,hvm1105,34.0,0.0,3254.0
1078,hvm,hvm972,34.0,0.0,3345.0
1079,hvm,hvm293,34.0,1.0,1832.0
1080,hvm,hvm655,34.0,1.0,4458.0
1081,hvm,hvm1101,34.0,1.0,2622.0
1082,hvm,hvm163,34.0,1.0,1886.0
1083,hvm,hvm785,34.0,1.0,2466.0
1084,hvm,hvm337,34.0,1.0,1761.0
1085,hvm,hvm617,34.0,1.0,5303.0
1086,hvm,hvm449,34.0,1.0,3267.0
1087,hvm,hvm704,34.0,1.0,2452.0
1088,hvm,hvm851,34.0,1.0,2618.0
1089,hvm,hvm851,34.0,1.0,3034.0
1090,hvm,hvm786,34.0,1.0,3322.0
1091,hvm,hvm892,34.0,0.0,2965.0
1092,hvm,hvm133,34.0,1.0,1458.0
1093,hvm,hvm1077,34.0,0.0,3261.0
1094,hvm,hvm25,34.0,1.0,1406.0
1095,hvm,hvm1030,38.0,0.0,2781.0
1096,hvm,hvm584,38.0,1.0,1729.0
1097,hvm,hvm28,38.0,1.0,2196.0
1098,hvm,hvm985,38.0,0.0,3364.0
1099,hvm,hvm833,38.0,1.0,3491.0
1100,hvm,hvm439,38.0,1.0,2213.0
1101,hvm,hvm203,38.0,1.0,1439.0
1102,hvm,hvm584,38.0,1.0,1539.0
1103,hvm,hvm1016,38.0,0.0,4294.0
1104,hvm,hvm79,38.0,1.0,2295.0
1105,hvm,hvm194,38.0,1.0,1372.0
1106,hvm,hvm792,38.0,1.0,4694.0
1107,hvm,hvm792,38.0,1.0,2890.0
1108,hvm,hvm1011,38.0,1.0,5335.0
1109,hvm,hvm273,38.0,1.0,2067.0
1110,hvm,hvm89,38.0,1.0,2055.0
1111,hvm,hvm627,38.0,1.0,2757.0
1112,hvm,hvm947,38.0,0.0,5168.0
1113,hvm,hvm317,38.0,1.0,1756.0
1114,hvm,hvm563,38.0,0.0,2005.0
1115,hvm,hvm2,38.0,1.0,2184.0
1116,hvm,hvm951,38.0,1.0,3489.0
1117,hvm,hvm850,38.0,1.0,4728.0
1118,hvm,hvm733,38.0,1.0,3407.0
1119,hvm,hvm1025,38.0,1.0,2065.0
1120,hvm,hvm519,38.0,1.0,1867.0
1121,hvm,hvm644,38.0,1.0,5537.0
1122,hvm,hvm280,38.0,1.0,2468.0
1123,hvm,hvm784,38.0,1.0,4025.0
1124,hvm,hvm1115,38.0,1.0,3690.0
1125,hvm,hvm563,38.0,0.0,3137.0
1126,hvm,hvm59,38.0,1.0,1843.0
1127,hvm,hvm239,38.0,1.0,1763.0
1128,hvm,hvm1088,38.0,1.0,2430.0
1129,hvm,hvm207,38.0,1.0,1361.0
1130,hvm,hvm21,38.0,1.0,1733.0
1131,hvm,hvm641,38.0,1.0,1786.0
1132,hvm,hvm708,38.0,1.0,1876.0
1133,hvm,hvm946,38.0,0.0,3093.0
1134,hvm,hvm410,38.0,1.0,1275.0
1135,hvm,hvm1010,38.0,0.0,3009.0
1136,hvm,hvm775,38.0,1.0,1480.0
1137,hvm,hvm704,38.0,1.0,1398.0
1138,hvm,hvm25,38.0,1.0,1623.0
1139,hvm,hvm181,38.0,1.0,1600.0
1140,hvm,hvm502,38.0,1.0,1125.0
1141,hvm,hvm317,38.0,1.0,1216.0
1142,hvm,hvm38,38.0,1.0,1064.0
1143,hvm,hvm433,38.0,1.0,1520.0
1144,hvm,hvm426,38.0,1.0,1496.0
1145,hvm,hvm1112,38.0,1.0,4637.0
1146,hvm,hvm199,38.0,1.0,1531.0
1147,hvm,hvm627,38.0,1.0,1980.0
1148,hvm,hvm445,38.0,1.0,2161.0
1149,hvm,hvm922,38.0,1.0,5378.0
1150,hvm,hvm1097,41.0,1.0,3460.0
1151,hvm,hvm704,41.0,1.0,1559.0
